codigo_mun7;ano;mes;medicos_total;medicos_sus;residencia_medica;horas_total;horas_hosp;horas_amb;horas_outras;medicos_mil_habitantes
2922904;2005;10;14;14;0;350;0;350;0;0,577653078
2923001;2009;6;40;37;0;1244;0;1102;142;1,098689812
2923001;2009;8;48;46;0;1321;6;1054;261;1,318427775
2923001;2011;10;50;48;0;1166;292;872;2;1,280311372
2923035;2009;4;3;3;0;120;0;120;0;0,2704652
2923035;2012;10;5;5;0;202;0;202;0;0,454504136
2923050;2011;12;5;5;0;200;0;200;0;0,332027359
2923209;2015;10;11;11;0;380;48;332;0;0,483006938
2923308;2007;1;7;7;0;150;0;117;33;0,897205845
2923357;2011;4;7;7;0;284;0;284;0;0,424191007
2923357;2012;9;12;12;0;438;0;438;0;0,723850887
2923407;2006;3;8;8;0;338;0;220;118;0,40361233
2923407;2014;8;18;17;0;347;79;268;0;0,805729633
2923506;2011;9;4;4;0;160;0;160;0;0,471809389
2923506;2014;5;7;7;0;280;0;280;0;0,772115597
2923605;2011;6;36;33;0;925;0;704;221;1,704949088
2923704;2010;7;19;18;0;541;0;352;189;0,643980477
2923704;2011;6;14;13;0;423;0;327;96;0,471682221
2923803;2008;6;12;6;0;200;0;200;0;0,407345803
2923803;2009;10;14;8;0;216;0;216;0;0,470952333
2924009;2006;1;95;63;0;2242;0;1609;633;0,915433241
2924009;2006;2;95;63;0;2242;0;1609;633;0,915433241
2924108;2005;11;40;40;0;852;0;852;0;5,940888163
2924405;2013;9;7;7;0;364;62;302;0;0,198654823
2924504;2012;10;12;11;0;309;25;284;0;0,764574705
2924603;2007;3;24;24;0;667;0;464;203;1,181567546
2924603;2007;7;23;23;0;621;0;456;165;1,132335565
2924678;2012;4;3;3;0;144;0;144;0;0,305095088
2924702;2008;3;6;6;0;222;0;222;0;0,44127381
2924702;2015;12;12;12;0;476;172;304;0;0,980552378
2924900;2007;2;6;6;0;248;0;198;50;0,708215297
2924900;2007;4;6;6;0;248;0;198;50;0,708215297
2924900;2011;8;6;6;0;334;6;262;66;0,675371454
2924900;2015;9;9;9;0;358;60;298;0;0,950068616
2925006;2005;11;20;20;0;680;0;620;60;0,972431565
2925006;2009;9;18;18;0;554;0;412;142;0,812604397
2925006;2009;11;17;17;0;546;0;404;142;0,767459708
2925105;2005;12;25;18;0;710;0;656;54;0,518564613
2925105;2008;11;40;35;0;1141;0;1034;107;0,865351333
2925253;2010;2;17;17;0;470;0;306;164;1,079913607
2925303;2006;9;120;103;0;4477;276;2983;1218;0,852926961
2925303;2007;11;132;115;0;5349;84;3446;1819;1,153251383
2925402;2005;10;12;12;0;484;0;484;0;0,697512206
2925402;2015;8;5;5;0;226;24;202;0;0,55747575
2925600;2009;7;16;16;0;353;0;266;87;1,118411855
2925709;2010;3;8;8;0;318;0;318;0;0,585994726
2925907;2007;7;24;24;0;740;0;532;208;0,88665583
2925907;2013;5;15;15;0;404;30;374;0;0,517312733
2925931;2012;7;8;8;0;230;0;220;10;0,840866092
2925931;2012;9;9;9;0;270;0;260;10;0,945974354
2926004;2009;10;28;27;0;1119;12;696;411;0,705200856
2926103;2014;8;20;20;0;426;132;290;4;1,514119161
2926202;2011;9;14;14;0;394;64;330;0;0,638133005
2926202;2013;12;18;18;0;558;78;480;0;0,775561205
2926202;2015;12;19;19;0;588;58;530;0;0,816712517
2926301;2006;7;49;49;0;2039;188;1499;352;1,799419779
2926400;2009;12;22;22;0;636;0;468;168;0,718907261
2926400;2011;1;22;22;0;682;0;488;194;0,713359274
2926400;2014;2;26;26;0;710;173;537;0;0,725871744
2926400;2014;12;26;26;0;748;191;557;0;0,725871744
2926509;2011;6;8;8;0;356;0;304;52;0,559245019
2926657;2008;5;8;8;0;170;0;170;0;0,547495209
2926657;2009;12;6;6;0;168;0;168;0;0,412995595
2926707;2008;2;7;7;0;324;0;252;72;0,506402373
2927200;2012;10;26;25;0;913;310;583;20;0,866377874
2927408;2010;12;7891;6811;321;279950;12724;178977;88249;2,949183303
2927606;2012;5;7;7;0;260;0;260;0;0,476255273
2927606;2013;10;9;9;0;324;0;324;0;0,585137507
2927903;2005;10;7;7;0;264;0;264;0;0,60137457
2928000;2013;1;44;44;0;1239;536;695;8;1,207066828
2928109;2011;2;33;32;0;960;0;705;255;0,82016105
2928208;2008;5;16;16;0;556;0;518;38;0,592812153
2928208;2012;4;14;14;0;614;130;478;6;0,560291352
2928406;2007;10;19;19;0;672;0;524;148;0,726994452
2928505;2005;8;16;16;0;442;0;384;58;1,861980682
2928604;2008;10;84;84;0;2391;0;1769;622;1,456436931
2928950;2008;5;14;14;0;434;10;373;51;1,533406353
2929008;2013;9;55;54;0;1688;801;849;38;3,66568915
2929107;2006;9;29;17;0;528;0;396;132;1,427376089
2929107;2013;9;25;18;0;560;102;458;0;1,16208804
2929206;2008;9;122;122;0;3128;0;3092;36;3,907876614
2929206;2008;11;122;122;0;3128;0;3092;36;3,907876614
2929255;2007;1;14;14;0;392;48;228;116;0,75806801
2929255;2011;5;16;16;0;484;4;409;71;0,868243977
2929305;2005;12;45;36;0;838;0;607;231;1,567998885
2929354;2007;12;4;4;0;98;0;98;0;0,656275636
2929370;2011;8;3;3;0;88;0;88;0;0,293054606
2929370;2012;1;4;4;0;128;0;128;0;0,388613621
2929404;2006;11;8;8;0;482;0;472;10;0,758869285
2929404;2013;11;14;14;0;350;78;272;0;1,260693381
2929404;2015;6;14;14;0;346;100;246;0;1,165792322
2929503;2005;11;54;48;0;1318;0;1318;0;1,288045034
2929503;2009;8;73;53;0;1390;0;1165;225;1,748168016
2929602;2010;9;25;23;0;916;0;719;197;1,507386192
2929750;2015;3;9;9;0;276;66;210;0;0,735414283
2929800;2011;3;8;8;0;331;3;215;113;0,673174015
2929909;2006;8;26;25;0;902;12;722;168;0,64082025
2929909;2014;3;43;40;0;1226;172;1054;0;0,955576791
2930006;2009;5;6;6;0;248;0;184;64;0,525348043
2930006;2011;5;5;5;0;230;8;160;62;0,477600535
2930154;2009;6;17;17;0;724;0;600;124;0,534439938
2930154;2014;6;20;20;0;574;76;498;0;0,605656835
2930204;2008;10;12;12;0;336;0;206;130;0,314292449
2930303;2005;10;5;5;0;151;0;150;1;0,272405339
2930303;2009;4;10;10;0;418;0;349;69;0,559973121
2930402;2007;4;22;22;0;534;0;366;168;1,452241072
2930501;2007;5;95;95;0;2897;0;2243;654;1,330849082
2930501;2008;8;110;107;0;3444;0;2663;781;1,493449189
2930709;2008;4;189;139;0;4076;125;3205;746;1,648509799
2930758;2008;12;8;8;0;284;0;144;140;0,612369871
2930758;2009;8;9;9;0;224;0;172;52;0,682490331
2930758;2013;11;7;7;0;291;88;203;0;0,530785563
2930766;2013;6;3;2;0;80;0;80;0;0,243565803
2930774;2010;3;17;17;0;544;0;454;90;0,772727273
2930774;2015;3;11;11;0;365;0;365;0;0,466437688
2930907;2014;5;6;6;0;320;68;252;0;0,461254613
2931004;2015;3;16;16;0;562;48;514;0;0,751809041
2931103;2013;2;7;5;0;124;12;112;0;0,822561692
2931103;2014;5;8;6;0;158;12;146;0;0,937646507
2931103;2015;4;8;6;0;196;12;184;0;0,935344324
2931301;2007;2;14;14;0;452;0;384;68;0,811406051
2931301;2010;12;18;18;0;592;0;496;96;1,089852264
2931350;2006;11;117;103;0;3673;0;3505;168;0,946931376
2931350;2014;5;239;186;0;7183;1621;5562;0;1,535407525
2931509;2005;11;11;11;0;274;0;274;0;0,557837619
2931608;2005;11;13;13;0;395;0;395;0;1,026937357
2931707;2015;7;10;10;0;312;20;292;0;0,738170813
2931806;2012;1;26;26;0;554;92;462;0;1,464788732
2932002;2015;4;13;13;0;414;34;380;0;0,518196676
2932101;2013;2;28;28;0;626;217;409;0;1,278713979
2932309;2006;10;5;4;0;134;0;98;36;0,266155648
2932309;2008;8;14;12;0;358;0;242;116;0,53945746
2932309;2014;9;17;15;0;419;58;351;10;0,634636204
2932408;2008;7;11;11;0;474;0;470;4;0,776836158
2932408;2011;7;11;11;0;387;8;305;74;0,806865694
2932457;2014;1;6;6;0;188;0;188;0;0,318285502
2932507;2014;10;36;33;0;860;246;614;0;1,597514977
2932705;2007;3;12;12;0;402;0;402;0;0,543724513
2932804;2006;4;4;4;0;178;0;150;28;0,238492726
2932804;2012;1;7;7;0;308;32;276;0;0,38111831
2932903;2005;9;102;98;0;4284;0;3290;994;1,212322906
2932903;2012;3;96;87;0;3585;1094;2491;0;1,062899279
2933000;2015;9;40;38;0;914;266;648;0;1,433383502
2933059;2012;9;12;12;0;310;124;180;6;0,867428076
2933109;2012;3;6;6;0;218;72;146;0;0,685009704
2933158;2010;8;9;9;0;289;0;213;76;0,688441827
2933174;2009;9;9;9;0;152;0;152;0;0,952280182
2933208;2007;9;39;35;0;964;4;753;207;1,112378779
2933208;2014;8;46;42;0;1116;216;876;24;1,092558725
2933257;2006;11;2;2;0;70;0;70;0;0,313873195
2933307;2006;9;410;332;0;13394;40;8820;4534;1,413588377
2933406;2006;1;12;11;0;262;0;190;72;1,222369359
2933406;2010;4;5;5;0;232;0;130;102;0,556606924
2933406;2015;5;9;9;0;300;110;190;0;0,924879252
2933455;2010;6;11;11;0;305;0;196;109;0,881057269
2933455;2012;1;15;15;0;395;109;286;0;1,213985108
2933505;2011;12;18;18;0;646;122;524;0;0,816437611
3100203;2015;11;40;39;0;1183;202;981;0;1,699596346
3100302;2008;3;13;13;0;564;0;448;116;0,984550136
3100302;2013;2;19;19;0;583;67;516;0;1,386557688
3100500;2006;3;8;8;0;282;0;282;0;0,712567917
3100500;2007;2;8;8;0;203;0;203;0;0,71897187
3100609;2008;2;5;5;0;262;0;196;66;0,298258172
3100609;2013;1;8;8;0;306;60;246;0;0,532127178
3100609;2015;10;6;6;0;338;50;288;0;0,408552363
3100708;2009;3;5;5;0;97;0;97;0;2,310536044
3100807;2011;8;3;3;0;96;0;96;0;0,73313783
3100807;2014;4;5;5;0;106;0;106;0;1,154201293
3101003;2014;6;12;10;0;509;156;349;4;0,896995067
3101102;2014;9;33;31;0;932;169;763;0;1,284796574
3101201;2007;9;19;19;0;361;30;284;47;3,115264798
3101201;2011;4;25;25;0;429;30;282;117;4,072987944
3101201;2013;5;25;25;0;433;123;278;32;3,984698757
3101300;2008;7;3;3;0;118;0;115;3;1,028453891
3101300;2013;11;5;5;0;147;20;127;0;1,806358382
3101300;2015;9;4;4;0;157;20;137;0;1,449275362
3101409;2006;4;2;2;0;28;0;28;0;0,644537544
3101409;2007;7;4;4;0;88;0;88;0;1,39275766
3101409;2014;6;6;6;0;111;0;111;0;1,983471074
3101607;2006;8;184;180;0;7596;1014;4875;1707;2,374377371
3101631;2015;10;9;9;0;196;0;196;0;1,355625847
3101706;2007;8;31;31;0;1275;120;802;353;0,839949061
3101805;2005;11;1;1;0;40;0;40;0;0,14084507
3101805;2008;5;1;1;0;40;0;40;0;0,138293459
3101904;2015;10;34;32;0;705;125;580;0;1,732042792
3102001;2008;6;13;10;0;390;0;304;86;0,945867288
3102001;2015;2;15;13;0;379;96;283;0;1,039212969
3102050;2005;11;2;2;0;48;0;48;0;0,376435159
3102050;2008;11;5;5;0;116;0;116;0;0,951112802
3102100;2015;8;14;13;0;351;6;345;0;1,176866174
3102308;2005;11;14;14;0;406;0;340;66;0,888719609
3102308;2011;8;17;17;0;548;0;458;90;1,11577842
3102407;2007;9;2;2;0;48;0;48;0;0,574382539
3102506;2011;10;5;5;0;92;0;92;0;0,996015936
3102605;2007;2;48;45;0;2072;0;1188;884;1,373154823
3102704;2006;7;4;4;0;190;0;165;25;0,479788893
3102704;2011;10;5;5;0;166;22;144;0;0,556049822
3102704;2013;4;8;8;0;228;44;184;0;0,85717347
3102803;2011;11;18;16;0;580;205;375;0;1,480019734
3102852;2012;3;6;6;0;225;0;220;5;0,742206828
3102852;2014;11;7;7;0;235;0;230;5;0,831749049
3103009;2007;7;5;5;0;140;0;140;0;0,529941706
3103009;2009;7;9;9;0;260;0;260;0;0,937695353
3103009;2012;2;8;8;0;280;0;280;0;0,842726219
3103108;2005;8;2;2;0;84;0;60;24;1,328903654
3103108;2006;10;2;2;0;84;24;60;0;1,376462491
3103405;2008;4;36;31;0;1088;36;781;271;0,966131716
3103405;2012;6;55;53;0;1159;154;1004;1;1,525278017
3103405;2015;9;72;68;0;1461;169;1291;1;1,931848672
3103603;2006;1;2;2;0;88;0;88;0;0,644329897
3103603;2007;12;3;3;0;98;0;98;0;1,179245283
3103603;2013;2;5;5;0;72;0;72;0;1,731301939
3103603;2015;8;4;4;0;64;0;64;0;1,388888889
3103751;2015;10;24;24;0;374;136;237;1;3,60522758
3103900;2013;7;8;8;0;200;0;200;0;0,939297875
3104007;2012;2;153;138;0;4190;1105;3005;80;1,595611547
3104106;2010;9;15;15;0;388;0;388;0;1,577452939
3104304;2014;7;22;22;0;543;162;381;0;1,504376368
3104502;2005;12;10;10;0;175;0;175;0;0,553250346
3104502;2008;5;13;13;0;432;0;408;24;0,71720181
3104502;2010;2;13;13;0;462;0;362;100;0,735543737
3104908;2008;12;58;58;0;1246;14;728;504;3,110586721
3105004;2011;10;7;7;0;156;0;156;0;0,88674943
3105103;2005;9;37;37;0;1666;24;1334;308;1,651711977
3105103;2014;3;38;37;0;1114;327;783;4;1,599393914
3105103;2015;11;37;34;0;1086;259;823;4;1,551362683
3105301;2013;2;11;11;0;278;28;250;0;1,963233982
3105400;2006;6;36;36;0;1028;0;1028;0;1,401759988
3105400;2013;11;60;51;0;1631;82;1519;30;1,967148618
3105707;2015;12;7;7;0;150;0;150;0;1,207104673
3105905;2014;9;39;34;0;1093;133;959;1;1,894123361
3106002;2007;7;10;10;0;282;0;282;0;1,003210273
3106002;2014;5;7;7;0;195;0;195;0;0,675545262
3106101;2012;6;9;9;0;264;0;264;0;2,647058824
3106101;2015;1;9;9;0;324;0;324;0;2,570694087
3106200;2014;11;14667;10196;1326;500786;192401;302174;6211;5,887739156
3106408;2008;5;18;18;0;472;0;390;82;2,408993576
3106507;2006;1;7;7;0;255;0;156;99;0,54730258
3106507;2010;9;8;8;0;450;0;307;143;0,650406504
3106507;2010;12;7;7;0;426;0;295;131;0,569105691
3106655;2006;9;1;1;0;40;0;40;0;0,227946205
3106655;2009;9;1;1;0;52;0;52;0;0,214822771
3106655;2012;11;2;2;0;92;0;92;0;0,45136538
3106705;2013;8;1166;927;6;28951;8763;20056;132;2,86857216
3106903;2009;2;42;42;0;735;6;651;78;2,935215599
3106903;2010;12;43;43;0;809;14;724;71;3,149490954
3106903;2012;3;31;30;0;619;35;574;10;2,249147501
3106903;2015;10;46;41;0;622;62;550;10;3,191563172
3106903;2015;12;50;40;0;670;62;598;10;3,469090404
3107109;2009;2;58;55;0;2130;0;1538;592;1,477556427
3107307;2010;6;43;43;0;1422;8;1070;344;0,921678741
3107406;2014;1;100;76;1;3022;645;2287;90;2,049096349
3107505;2009;10;19;19;0;482;0;422;60;2,854138501
3107505;2010;1;19;19;0;482;0;422;60;2,922627288
3107703;2006;4;6;6;0;104;0;104;0;1,271725307
3107802;2010;5;13;13;0;360;0;300;60;0,846133819
3107802;2015;12;38;38;0;753;350;401;2;2,444987775
3107901;2007;5;10;10;0;198;0;198;0;0,954016409
3107901;2012;1;8;8;0;204;0;204;0;0,765623505
3107901;2013;2;9;9;0;242;0;242;0;0,836508969
3107901;2014;12;14;14;0;406;0;406;0;1,300752578
3108008;2005;10;18;17;0;563;20;465;78;1,03240608
3108008;2010;6;22;22;0;621;7;492;122;1,275880067
3108107;2015;3;12;11;0;273;0;233;40;1,710376283
3108107;2015;10;12;11;0;219;0;179;40;1,710376283
3108255;2006;2;2;2;0;80;0;80;0;0,245549417
3108305;2009;1;36;34;0;811;0;564;247;2,321532211
3108305;2014;9;33;25;0;940;19;921;0;1,785617661
3108701;2010;8;2;2;0;100;0;100;0;0,431313349
3108701;2012;8;3;3;0;101;0;101;0;0,656886359
3108701;2013;8;3;3;0;89;0;89;0;0,6432247
3108701;2014;12;4;4;0;84;1;83;0;0,863185153
3108909;2006;4;14;13;0;388;20;294;74;0,862068966
3109006;2010;8;70;62;0;2070;0;1994;76;2,060459777
3109204;2006;2;4;4;0;120;0;120;0;0,374286516
3109253;2012;3;6;6;0;98;0;98;0;1,500375094
3109253;2013;7;6;6;0;96;0;96;0;1,455604076
3109303;2009;8;21;21;0;738;150;533;55;0,934787447
3109402;2009;1;28;28;0;763;0;563;200;1,034431801
3109402;2009;12;28;28;0;843;0;572;271;1,034431801
3109402;2014;3;30;29;0;703;167;536;0;1,068718606
3109600;2005;10;6;6;0;100;0;100;0;1,555209953
3109709;2008;9;11;9;0;286;0;286;0;0,982669287
3109709;2012;11;18;16;0;351;0;351;0;1,620599622
3109808;2005;9;7;7;0;156;0;156;0;3,019844694
3109808;2009;1;11;11;0;212;0;212;0;4,238921002
3110004;2013;9;82;73;0;1983;499;1484;0;1,905381541
3110202;2008;5;5;4;0;130;0;130;0;1,214476561
3110301;2012;10;13;13;0;316;59;252;5;0,94449288
3110301;2015;11;16;15;0;338;57;281;0;1,111419839
3110509;2014;4;34;31;0;850;103;747;0;1,552440528
3110509;2014;10;36;33;0;856;121;735;0;1,643760559
3110509;2015;6;32;30;0;798;111;687;0;1,457526759
3110608;2005;8;32;32;0;999;0;622;377;1,233188177
3110608;2006;10;33;32;0;1011;0;610;401;1,246035342
3110608;2008;2;36;34;0;1311;0;904;407;1,380897583
3110608;2009;2;43;42;0;1530;0;985;545;1,630950123
3110806;2010;12;5;5;0;100;2;98;0;1,40291807
3111101;2008;10;22;22;0;814;10;508;296;1,145415734
3111101;2010;5;26;26;0;870;10;606;254;1,345477127
3111101;2012;4;26;25;0;816;200;606;10;1,343113958
3111200;2008;8;69;65;0;2315;20;1759;536;1,295045045
3111200;2015;8;112;104;0;2328;587;1740;1;2,071159109
3111309;2012;2;12;12;0;302;77;225;0;1,045023078
3111507;2008;7;21;21;0;543;0;468;75;1,538912502
3111606;2007;12;36;36;0;1479;24;1290;165;1,335608815
3111804;2015;1;14;14;0;427;73;349;5;1,166180758
3111903;2010;12;6;6;0;160;0;160;0;1,073537305
3112000;2008;5;22;20;0;545;0;458;87;1,364341085
3112000;2008;8;21;18;0;513;0;436;77;1,302325581
3112000;2009;9;22;21;0;533;0;454;79;1,35126835
3112000;2009;11;19;18;0;463;0;392;71;1,167004484
3112059;2006;11;2;2;0;56;0;56;0;0,494926998
3112109;2015;1;7;7;0;157;0;157;0;1,28346168
3112406;2005;10;12;12;0;257;0;251;6;1,599573447
3112406;2008;2;13;13;0;258;0;244;14;1,770875902
3112604;2005;10;35;34;0;884;0;742;142;2,501608177
3112703;2013;1;9;9;0;315;30;285;0;0,604270176
3112802;2010;10;18;18;0;578;12;406;160;2,199682268
3112802;2013;3;17;17;0;320;50;265;5;1,991798477
3112802;2014;12;18;18;0;316;44;267;5;2,099370189
3113008;2006;10;8;8;0;222;12;158;52;0,39231071
3113107;2014;9;6;6;0;80;0;80;0;1,801801802
3113305;2012;11;92;89;0;3238;1325;1600;313;2,843631193
3113503;2005;11;2;2;0;104;0;100;4;0,211617818
3113503;2008;7;5;5;0;254;0;224;30;0,470676833
3113503;2009;1;5;5;0;222;0;192;30;0,46369285
3113503;2009;9;4;4;0;232;0;188;44;0,37095428
3113503;2010;9;7;7;0;336;0;234;102;0,765194578
3113503;2013;3;5;5;0;266;10;206;50;0,528150417
3113602;2015;2;17;17;0;418;145;273;0;2,543387193
3113701;2008;1;12;12;0;480;63;395;22;0,563327387
3113701;2010;10;13;12;0;498;0;405;93;0,64776521
3113701;2012;4;17;16;0;589;112;477;0;0,859497447
3113800;2007;11;2;2;0;59;0;59;0;0,784313725
3114006;2013;12;14;13;0;322;50;271;1;1,2300123
3114105;2008;7;24;24;0;588;0;512;76;1,685866817
3114204;2007;1;13;13;0;362;0;362;0;0,686269334
3114204;2007;10;21;20;0;496;0;496;0;1,108588925
3114204;2013;8;32;28;0;674;5;669;0;1,502770734
3114303;2008;7;47;47;0;2010;7;1558;445;1,475991584
3114303;2010;8;42;42;0;1494;0;1237;257;1,412476879
3114303;2015;2;60;58;0;1455;152;1299;4;1,949191086
3114402;2007;4;20;20;0;920;0;590;330;1,026694045
3114402;2012;9;26;26;0;697;239;458;0;1,266377673
3114550;2006;2;16;16;0;292;0;292;0;1,93986421
3114550;2010;3;14;14;0;300;0;300;0;1,4781966
3114600;2010;2;9;9;0;347;60;206;81;2,279635258
3114808;2010;8;8;8;0;260;0;226;34;1,755926251
3115003;2013;2;3;3;0;68;0;68;0;1,000333444
3115003;2015;5;8;8;0;90;0;90;0;2,634178466
3115102;2013;3;28;28;0;706;188;517;1;1,558412645
3115300;2014;12;186;168;0;5012;1045;3962;5;2,523334057
3115359;2010;2;7;7;0;151;0;151;0;1,444490301
3115409;2011;3;3;3;0;66;0;66;0;0,863309353
3115474;2005;12;3;3;0;80;0;80;0;0,591949487
3115474;2007;2;4;4;0;106;0;106;0;0,754290025
3115474;2010;6;4;4;0;112;0;112;0;0,784006272
3115607;2010;4;4;4;0;59;0;59;0;3,305785124
3115706;2014;2;8;8;0;188;55;133;0;1,134590838
3115706;2014;5;8;8;0;188;55;133;0;1,134590838
3115904;2006;1;3;3;0;80;0;80;0;1,750291715
3116159;2008;5;2;2;0;98;0;98;0;0,181900864
3116209;2011;10;7;7;0;150;0;150;0;2,525252525
3116308;2012;5;14;14;0;243;45;198;0;2,128306476
3116407;2006;5;10;10;0;143;0;143;0;2,058460272
3116407;2009;8;7;7;0;168;0;168;0;1,57197395
3116605;2013;3;38;31;0;1028;257;747;24;1,390871491
3117009;2013;11;3;3;0;124;0;124;0;0,370644922
3117108;2011;6;10;9;0;339;0;215;124;1,014816318
3117405;2013;5;4;4;0;180;28;152;0;0,867867216
3117405;2015;11;4;4;0;180;28;152;0;0,864491031
3117504;2015;5;29;21;0;584;42;521;21;1,593581712
3117603;2005;9;3;3;0;24;0;24;0;0,560433402
3117801;2005;8;12;12;0;180;0;72;108;1,23685838
3117836;2006;12;2;2;0;44;0;44;0;0,31377471
3117836;2007;7;3;3;0;84;0;84;0;0,477783086
3117836;2010;12;3;3;0;120;0;120;0;0,422475708
3117836;2013;10;3;3;0;120;0;120;0;0,40192926
3117836;2015;4;4;4;0;160;0;160;0;0,52882073
3117900;2006;2;17;17;0;296;0;296;0;1,711639146
3117900;2010;7;17;15;0;294;0;294;0;1,623996943
3117900;2015;6;34;32;0;687;0;687;0;2,965806001
3118106;2010;12;2;2;0;92;0;92;0;0,404612583
3118304;2010;11;306;246;0;6689;265;5275;1149;2,626338918
3118502;2010;7;3;3;0;68;0;68;0;1,737116387
3118601;2010;5;1494;958;0;33948;1047;26483;6418;2,475797177
3118601;2010;10;1627;1066;0;36388;939;28273;7176;2,696199469
3118700;2007;7;11;11;0;188;0;188;0;1,162053666
3118700;2008;10;13;13;0;248;0;248;0;1,334291286
3119005;2012;5;7;7;0;153;0;153;0;2,030751378
3119203;2011;2;5;5;0;250;0;250;0;0,488806335
3119302;2007;9;39;38;0;1096;0;721;375;1,423773364
3119302;2012;4;33;28;0;781;116;665;0;1,197300631
3119401;2006;3;185;150;0;5106;106;3284;1716;1,764408542
3119500;2007;3;2;2;0;80;0;80;0;0,219298246
3119609;2013;11;6;6;0;112;0;112;0;1,93986421
3119807;2008;10;6;6;0;114;0;114;0;1,71624714
3119906;2012;8;3;3;0;80;0;80;0;0,807319699
3119955;2008;4;5;5;0;140;0;140;0;0,851353652
3120003;2013;5;2;2;0;48;0;48;0;0,64516129
3120102;2006;3;2;2;0;44;0;44;0;0,499625281
3120102;2007;1;1;1;0;4;0;4;0;0,230840259
3120201;2008;2;31;29;0;577;6;549;22;2,789023842
3120201;2012;12;22;20;0;423;130;287;6;1,90426729
3120409;2014;7;9;9;0;161;0;161;0;1,733102253
3120508;2015;3;16;16;0;343;48;295;0;1,526135063
3120706;2008;6;4;4;0;108;0;108;0;1,029866117
3120706;2013;7;5;5;0;174;0;174;0;1,218620522
3120805;2006;6;28;28;0;752;0;495;257;1,82887002
3120805;2010;5;40;39;0;1060;1;788;271;2,741415941
3120805;2012;11;35;33;0;871;189;681;1;2,378363686
3120870;2008;9;4;4;0;132;0;132;0;0,551648049
3120870;2015;7;5;5;0;200;0;200;0;0,667467628
3120904;2006;12;91;89;0;3587;23;2706;858;1,23319601
3120904;2008;8;109;108;0;5036;33;3190;1813;1,464876561
3121001;2010;2;4;4;0;132;0;126;6;0,767606985
3121001;2014;7;6;6;0;142;14;128;0;1,105990783
3121258;2011;12;10;10;0;170;0;170;0;1,201778632
3121407;2006;8;4;4;0;78;0;78;0;0,588754784
3121407;2009;12;8;7;0;182;0;182;0;1,115293462
3121605;2006;9;49;49;0;2068;0;1501;567;1,107870402
3121902;2007;4;1;1;0;40;0;40;0;0,305250305
3122009;2014;8;24;24;0;469;84;385;0;1,203188449
3122108;2013;12;8;8;0;174;76;98;0;1,575423395
3122207;2009;3;2;2;0;54;0;54;0;0,284778585
3122306;2015;10;719;459;1;23864;5101;18681;82;3,114603549
3122355;2009;4;2;2;0;90;0;90;0;0,320769848
3122405;2009;9;5;5;0;150;0;100;50;0,857927248
3122504;2012;6;5;5;0;118;0;118;0;0,967117988
3122504;2013;5;4;4;0;96;0;96;0;0,754290025
3122603;2014;7;11;11;0;220;65;155;0;2,378892734
3122900;2011;1;8;8;0;185;0;185;0;1,32231405
3123007;2009;2;12;10;0;220;4;216;0;1,2218715
3123106;2012;5;2;2;0;80;0;80;0;0,384615385
3123205;2007;1;18;18;0;314;4;221;89;1,286081738
3123304;2011;11;5;5;0;160;0;160;0;1,127141569
3123403;2012;7;4;4;0;100;0;90;10;2,751031637
3123601;2013;10;55;50;0;1249;220;1029;0;2,055383236
3123700;2006;10;2;2;0;70;0;70;0;0,205338809
3123809;2008;10;4;4;0;126;0;126;0;0,548020277
3123809;2010;4;5;5;0;136;0;136;0;0,702049986
3123809;2015;8;6;6;0;233;0;233;0;0,814995925
3123858;2008;2;6;6;0;118;0;118;0;1,183898974
3124005;2009;1;18;18;0;577;0;492;85;0,954653938
3124203;2005;8;26;22;0;511;0;462;49;1,229605108
3124203;2006;11;19;17;0;430;20;384;26;0,893865262
3124203;2015;12;28;28;0;527;42;472;13;1,144305039
3124302;2015;12;24;21;0;684;114;570;0;0,746477559
3124401;2007;2;6;6;0;116;0;116;0;1,397624039
3124500;2009;5;17;17;0;463;0;269;194;1,487834763
3124708;2011;1;8;8;0;119;5;69;45;2,279202279
3124708;2015;1;9;9;0;116;36;79;1;2,502780868
3124807;2010;1;6;6;0;164;0;157;7;0,805801773
3125002;2008;4;9;9;0;142;0;142;0;2,450313096
3125002;2009;10;9;9;0;184;0;184;0;2,448313384
3125101;2007;11;39;38;0;1014;0;889;125;1,567146187
3125101;2008;10;47;45;0;1098;0;927;171;1,77787865
3125101;2011;3;56;46;0;1280;0;1153;127;1,910024216
3125309;2007;11;4;4;0;120;0;120;0;1,107419712
3125408;2005;9;4;4;0;92;0;92;0;0,703853598
3125408;2007;4;3;3;0;52;0;52;0;0,527704485
3125408;2013;9;3;3;0;84;0;84;0;0,581733566
3125408;2015;5;5;5;0;144;0;144;0;0,984058256
3125507;2006;2;3;3;0;76;0;76;0;1,020755359
3125705;2007;12;15;15;0;394;0;355;39;1,101483331
3125705;2008;6;14;14;0;370;0;307;63;0,988840232
